City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
253,murray bridge,100,AU,1558378827,89,-35.12,139.28,55.99,1.01
254,rocha,97,UY,1558378828,96,-34.48,-54.34,61.08,11.3
255,tagusao,92,PH,1558378828,71,9.19,117.81,84.12,2.57
256,cobija,75,BR,1558378828,55,-11.02,-68.77,89.6,3.36
257,port-gentil,20,GA,1558378833,88,-0.72,8.78,80.6,11.41
258,te anau,61,NZ,1558378834,93,-45.41,167.72,39.3,4.12
259,hami,0,CN,1558378834,11,42.84,93.51,69.72,6.2
260,pahrump,75,US,1558378834,41,36.21,-115.98,68.0,11.5
261,fort frances,1,CA,1558378834,38,48.61,-93.4,63.0,9.17
262,umtata,0,ZA,1558378835,51,-31.59,28.78,60.8,17.22
263,markova,0,RU,1558378835,49,52.21,104.21,46.4,6.71
264,saint-leu,68,RE,1558378835,88,-21.15,55.28,78.01,3.36
265,jalu,73,LY,1558378836,5,29.03,21.55,100.14,11.07
266,alice springs,1,AU,1558378836,93,-23.7,133.88,57.2,3.36
267,zaraza,97,VE,1558378836,22,9.35,-65.33,101.04,8.61
268,dingle,4,PH,1558378836,80,11.0,122.67,79.08,2.73
269,bodden town,75,KY,1558378836,88,19.28,-81.25,84.99,4.7
270,griffith,13,AU,1558378837,82,-34.29,146.06,55.4,5.82
271,coihaique,0,CL,1558378837,59,-45.58,-72.07,46.4,4.7
272,sao felix do xingu,100,BR,1558378837,92,-6.64,-51.99,80.34,3.74
273,santa rosa,100,AR,1558378839,78,-36.62,-64.29,49.38,13.94
274,goderich,96,CA,1558378839,87,43.74,-81.71,52.0,13.0
275,vila velha,75,BR,1558378839,83,-3.71,-38.6,80.6,9.17
276,rabo de peixe,40,PT,1558378839,88,37.8,-25.58,66.2,12.75
277,soyo,20,AO,1558378792,88,-6.13,12.37,80.6,9.17
278,cayenne,40,GF,1558378571,70,4.94,-52.33,86.0,14.99
279,saldanha,86,PT,1558378840,46,41.42,-6.55,63.06,9.75
280,santa ines,75,EC,1558378840,72,-0.82,-78.63,64.4,2.93
281,hasaki,75,JP,1558378841,93,35.73,140.83,66.2,16.11
282,slave lake,1,CA,1558378673,25,55.28,-114.77,62.6,17.22
283,christchurch,1,NZ,1558378744,100,-43.53,172.64,51.01,3.36
284,kibakwe,46,TZ,1558378841,74,-6.71,36.37,69.54,5.44
285,luderitz,39,NA,1558378806,72,-26.65,15.16,62.6,18.34
286,san andres,58,PH,1558378815,82,13.32,122.68,81.78,2.89
287,pangnirtung,75,CA,1558378841,80,66.15,-65.72,35.6,18.34
288,san quintin,95,PH,1558378841,76,17.54,120.52,78.72,3.62
289,union,90,US,1558378842,100,47.36,-123.1,57.2,8.05
290,dudinka,75,RU,1558378842,92,69.41,86.18,15.8,29.08
291,florida,40,CU,1558378581,52,21.53,-78.23,87.8,5.82
292,madikeri,75,IN,1558378843,89,12.42,75.74,84.2,2.24
293,esperance,40,TT,1558378843,46,10.24,-61.45,91.4,18.34
294,takoradi,100,GH,1558378843,85,4.89,-1.75,78.9,3.56
295,lokomotivnyy,38,RU,1558378843,61,53.01,60.57,41.1,9.42
296,khash,32,IR,1558378844,43,28.22,61.21,68.28,12.5
297,mogok,0,MM,1558378844,51,22.92,96.51,72.24,2.77
298,mikkeli,0,FI,1558378844,59,61.69,27.27,62.6,6.93
299,jiuquan,0,CN,1558378844,14,39.73,98.49,59.64,5.5
300,betafo,9,MG,1558378845,92,-19.84,46.86,58.2,3.47
301,aitape,100,PG,1558378845,87,-3.15,142.36,77.64,3.96
302,alofi,75,NU,1558378845,94,-19.06,-169.92,75.2,6.93
303,yulara,20,AU,1558378845,77,-25.24,130.99,62.6,8.16
304,kvarkeno,77,RU,1558378845,56,52.08,59.73,44.88,8.21
305,salinopolis,90,BR,1558378846,82,-0.61,-47.36,82.14,12.57
306,chunhuhub,5,MX,1558378846,35,19.59,-88.59,96.72,7.02
307,dunedin,1,NZ,1558378846,81,-45.87,170.5,46.99,4.0
308,nioro,76,GM,1558378846,15,13.79,-15.05,101.4,6.02
309,upernavik,0,GL,1558378846,85,72.79,-56.15,29.22,11.59
310,airai,35,TL,1558378846,73,-8.93,125.41,75.12,7.2
311,balkanabat,99,TM,1558378846,41,39.51,54.36,79.8,6.69
312,syumsi,90,RU,1558378847,66,57.11,51.61,43.08,6.91
313,loukhi,100,RU,1558378847,75,66.08,33.04,38.04,9.91
314,baruun-urt,0,MN,1558378847,48,46.68,113.28,44.88,5.32
315,miraflores,99,CO,1558378848,60,5.2,-73.14,68.64,5.44
316,gunjur,0,GM,1558378848,61,13.18,-16.76,80.6,9.17
317,wajima,100,JP,1558378849,94,37.4,136.9,63.78,13.53
318,buala,87,SB,1558378849,79,-8.15,159.59,81.96,10.78
319,acari,100,BR,1558378849,48,-6.44,-36.64,89.34,11.99
320,banfora,77,BF,1558378849,56,10.64,-4.75,91.14,4.7
321,mandera,69,ET,1558378731,47,3.94,41.86,87.18,8.03
322,tshikapa,99,CD,1558378849,58,-6.42,20.79,79.62,2.15
323,juneau,75,US,1558378850,71,58.3,-134.42,57.2,11.41
324,sidney,1,US,1558378850,26,47.72,-104.16,61.0,14.99
325,edd,50,ER,1558378850,49,13.93,41.69,93.3,9.69
326,cockburn town,1,TC,1558378560,79,21.46,-71.14,80.52,12.5
327,kizukuri,100,JP,1558378851,59,40.81,140.39,68.0,1.01
328,vung tau,77,VN,1558378714,77,10.35,107.08,85.2,10.58
329,mahon,75,IE,1558378851,71,51.89,-8.4,57.0,9.17
330,biltine,93,TD,1558378853,13,14.53,20.93,101.76,6.87
331,ishigaki,69,JP,1558378853,73,24.34,124.16,76.2,24.34
332,morant bay,20,JM,1558378853,62,17.88,-76.41,86.0,23.04
333,raduzhnyy,100,RU,1558378853,93,62.1,77.47,39.3,9.86
334,san patricio,94,PY,1558378853,82,-26.98,-56.83,76.74,7.49
335,hulan ergi,100,CN,1558378853,85,47.2,123.63,48.48,15.26
336,thayetmyo,81,MM,1558378854,61,19.32,95.18,88.26,7.07
337,acapulco,5,MX,1558378854,70,16.86,-99.88,84.2,11.41
338,port shepstone,2,ZA,1558378854,47,-30.74,30.45,69.54,5.32
339,tautira,20,PF,1558378854,70,-17.73,-149.15,84.2,10.29
340,la libertad,0,PE,1558378855,36,-16.38,-71.56,64.4,8.05
341,raymond,40,US,1558378580,48,43.04,-71.18,84.99,12.75
342,road town,40,VG,1558378828,66,18.42,-64.62,86.0,9.17
343,yar-sale,100,RU,1558378855,90,66.83,70.83,24.9,17.43
344,iwanai,100,JP,1558378855,87,42.97,140.51,56.04,11.32
345,eseka,100,CM,1558378855,91,3.65,10.77,76.92,3.13
346,chiredzi,0,ZW,1558378856,42,-21.05,31.67,65.76,0.78
347,tigil,33,RU,1558378856,92,57.8,158.67,36.6,4.59
348,avera,40,US,1558378856,40,33.19,-82.53,91.4,9.17
349,muzhi,100,RU,1558378856,85,65.4,64.7,30.3,11.63
350,komsomolskiy,55,RU,1558378856,93,67.55,63.78,18.78,13.2
351,chapais,90,CA,1558378856,93,49.78,-74.86,44.6,6.93
352,biak,81,ID,1558378857,98,-0.91,122.88,65.4,3.27
353,darhan,32,MN,1558378857,36,49.49,105.92,51.72,1.7
354,daru,78,SL,1558378857,89,7.99,-10.85,79.62,3.6
355,onokhoy,33,RU,1558378857,51,51.92,108.05,37.4,2.24
356,leh,33,IN,1558378857,51,34.16,77.58,25.8,3.58
357,banda aceh,100,ID,1558378858,76,5.56,95.32,84.12,11.95
358,alyangula,100,AU,1558378858,100,-13.85,136.42,71.6,3.36
359,sorland,0,NO,1558378858,71,67.67,12.69,53.6,5.82
360,fort nelson,20,CA,1558378858,42,58.81,-122.69,68.0,5.82
361,boyolangu,80,ID,1558378858,89,-8.09,111.9,74.76,4.65
362,datong,0,CN,1558378858,23,40.09,113.3,55.32,9.44
363,vila franca do campo,40,PT,1558378859,88,37.72,-25.43,66.2,12.75
364,akureyri,90,IS,1558378859,66,65.68,-18.09,48.2,6.93
365,ulladulla,0,AU,1558378859,62,-35.36,150.48,60.01,11.41
366,ust-barguzin,27,RU,1558378859,60,53.41,109.03,36.06,2.42
367,pampierstad,0,ZA,1558378859,23,-27.78,24.69,67.02,10.38
368,zyryanovsk,100,KZ,1558378588,88,49.74,84.27,48.84,1.81
369,cooma,11,AU,1558378860,71,-36.24,149.13,53.6,10.29
370,sfantu gheorghe,40,RO,1558378860,93,44.65,26.83,66.2,10.29
371,carballo,0,ES,1558378860,44,43.21,-8.69,63.0,5.82
372,shimoda,75,JP,1558378860,100,34.7,138.93,68.0,11.41
373,novonukutskiy,96,RU,1558378861,40,53.7,102.71,56.04,4.81
374,reguengos de monsaraz,20,PT,1558378861,49,38.42,-7.53,71.6,14.99
375,ocean city,40,US,1558378788,66,30.44,-86.61,93.0,13.87
376,qinhuangdao,0,CN,1558378861,40,39.94,119.59,57.48,8.41
377,muskegon,90,US,1558378605,70,43.23,-86.25,50.0,12.75
378,kargasok,82,RU,1558378862,79,59.06,80.87,43.08,8.63
379,auki,83,NG,1558378862,26,12.18,6.51,98.88,6.08
380,kayseri,40,TR,1558378862,48,38.73,35.48,66.2,3.36
381,quanzhou,35,CN,1558378863,88,24.9,118.59,69.8,6.71
382,nago,40,IT,1558378863,93,45.88,10.89,60.01,3.36
383,medicine hat,75,CA,1558378863,32,50.04,-110.68,55.4,14.99
384,cherskiy,100,RU,1558378863,96,68.75,161.3,24.0,7.16
385,santa maria,99,BR,1558378868,85,-29.69,-53.81,71.16,5.95
386,north bend,40,US,1558378869,58,43.41,-124.22,63.0,12.75
